OBJECTID,BdVal,BdName,Requests,Returns,PercentReturned,ELECTDATE,ELECTTTL,ELECTTL2,SHAPE__Area,SHAPE__Length
680,0005,ADORA,3490,1990,0.5702,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,7588181.734375,12250.3718968596
681,0331,GRANITE MOUNTAIN,3828,3156,0.824451,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,150051359.738281,75248.0901436
682,0458,LOMA LINDA,2018,957,0.474231,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3304200.5,8006.322435828
683,0696,RIVIERA,1318,656,0.497723,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1813252.64453125,5703.69713394724
684,0879,VISTANCIA,2906,1510,0.519614,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,9442590.9765625,15111.1915282294
685,0598,PAINTED MOUNTAIN,2042,1234,0.604309,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,5523459.046875,10088.0530001104
686,0167,CORONADO,2407,1396,0.579975,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3712928.875,9610.62177952012
687,0472,LUDDEN,2476,1210,0.488691,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3553905.03515625,7885.64979832499
688,0549,NIGHTINGALE,2602,1507,0.579169,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,5567549.046875,9708.81236477987
689,0481,MAGGIE,1557,769,0.493898,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2743425.78125,7713.61189263392
690,0376,HOLIDAY GARDENS,988,319,0.322874,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1523347.109375,5594.84564536502
691,0617,PARADISE PARK,1858,968,0.52099,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,5613672.421875,9664.2408106028
692,0616,PARADISE,1219,614,0.503691,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,7848173.08203125,12800.7045012087
693,0828,TATUM,2590,1836,0.70888,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,24025834.1796875,19825.2274964669
694,0934,YUMA,1442,814,0.564493,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1850948.69921875,5754.55049625219
695,0492,MARIVUE,2878,854,0.296733,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,4285525.22265625,9125.03967425863
696,0473,LUKE,2544,987,0.387971,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,5109666.484375,9633.71576544699
697,0606,PALM VALLEY,1847,1056,0.571737,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3714146.6640625,7740.1236997718
698,0338,GREENWOOD,1041,579,0.556195,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,7520063.4609375,11676.8263799996
699,0367,HICKIWAN,8,3,0.375,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,544307648.003906,117281.896112328
700,0476,LYNWOOD,1787,580,0.324566,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2900742.62109375,6782.0216291097
701,0198,DARROW,1384,680,0.491329,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,5255451.6875,9350.8357646072
702,0419,KIMBERLY,1236,670,0.542071,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2885634.44921875,7852.29748040806
703,0743,SEVILLA,3585,1241,0.346164,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,7453929.22265625,11570.6120302137
704,0592,ORANGEWOOD FARMS,1177,471,0.400169,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,8187626.015625,11947.0324220598
705,0907,WHYMAN,935,349,0.373262,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,6755785.73046875,13078.8154971531
706,0835,TIERRA NORTE,443,217,0.489841,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2821398.0859375,8627.67184241448
707,0861,USERY PASS,2252,1525,0.677175,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,27483667.5039063,28087.8913727234
708,0427,LA SOLANA,3980,3543,0.890201,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,9058963.3671875,16493.827597093
709,0015,ALPACA,1559,1299,0.833226,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3868439.03515625,8809.98136715794
710,0683,REGAL,2355,1702,0.722717,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3695025.671875,7726.81343311082
711,0737,SCOTTSDALE,1911,1170,0.612244,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1883036.49609375,6223.62267354677
712,0154,COMSTOCK,1466,913,0.622783,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,4520852.328125,11275.2569117469
713,0125,CHENEY,2735,1872,0.68446,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,20274959.6757813,21185.6928671522
714,0588,ONYX,1455,829,0.569759,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2681733.85546875,7776.51748135363
715,0553,NORTH MOUNTAIN,905,347,0.383425,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,8607835.3125,15046.4751513145
716,0923,WINDROSE,2159,1219,0.564613,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,11074747.71875,15339.8387935036
717,0721,SAN LUCY,53,18,0.339622,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,249513.921875,2448.29911513919
718,0161,CORA,1152,367,0.318576,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1909111.2578125,6812.90109677162
719,0421,KIVA,912,618,0.677631,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,5847116.92578125,15304.8574840181
720,0200,DEADMAN WASH,3914,2185,0.558252,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,40685678.140625,40116.7175723557
721,0868,VERANO,2423,1326,0.547255,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3727309.8515625,7723.37903507393
722,0251,ECHO,1380,572,0.414492,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1839572.171875,5784.83579415538
723,0635,PERRY PARK,488,190,0.389344,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,881494.38671875,3876.04805717142
724,0584,OCOTILLO,1694,598,0.35301,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2747510.23828125,7787.29930371856
725,0731,SANTA FE,1597,786,0.492172,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3798894.53515625,10503.4757841319
726,0516,MILKY WAY,2255,1124,0.498447,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3681874.2265625,7638.01891546104
727,0128,CHRISTY,1280,646,0.504687,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1778397.8671875,6270.24744320267
728,0076,BRACKEN,3172,1650,0.520176,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,7740629.90625,11617.3990134921
729,0113,CASHION,3074,932,0.303188,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,5565075.28125,9682.7161175045
730,0431,LAMAR,1394,883,0.633428,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1889672.2109375,5827.29552001386
731,0496,MARYLAND,425,174,0.409411,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1489641.01953125,5243.35575109495
732,0388,HUALAPAI,2357,1640,0.695799,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,9903180.7578125,15478.9665233861
733,0714,SADDLE RIDGE,3165,2523,0.797156,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,6578823.01171875,10663.9414962988
734,0055,BERRIDGE,969,528,0.544891,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1257275.359375,5232.35163453288
735,0139,CLOUD,3360,1940,0.57738,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,11171237.5703125,15421.4362070816
736,0340,GREYSTONE,1144,915,0.799825,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2901844.41796875,8007.97143546408
737,0872,VICTORY,941,377,0.400637,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,4760735.87109375,9817.89127464623
738,0013,ALHAMBRA,856,267,0.311915,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3737365.1953125,7734.81719316123
739,0823,SUTTON,1472,977,0.663722,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2054837.48828125,6089.98423766594
740,0615,PARADA,2022,997,0.493076,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2351295.16015625,6881.841447148
741,0663,PUEBLO,2237,1207,0.539561,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3720770.32421875,10643.5108651313
742,0720,SAN ANGELO,1916,968,0.505219,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3600535.26171875,8112.97946958166
743,0409,JULIE,3032,1423,0.469327,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3799123.765625,7727.79978938615
744,0707,ROSE GARDEN,2481,1139,0.459089,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,20917037.5546875,19286.3238939495
745,0271,ESTRELLA FOOTHILLS,3085,1735,0.562398,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,115671199.863281,62733.3932846049
746,0162,CORBELL,3117,2091,0.670837,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,5589403.23046875,11628.6467267342
747,0701,ROCKWOOD,1023,516,0.504398,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1653237.27734375,6091.31372008519
748,0730,SANDPIPER,2041,1299,0.636452,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,4580731.046875,9687.80385760138
749,0915,WILDWOOD,1902,1144,0.601472,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3878866.0078125,8044.71609668772
750,0474,LUKE FIELD,1970,808,0.410152,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3471541.5703125,8488.92853530506
751,0772,SOUTH MTN PARK,241,156,0.647302,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,49698112.7578125,55887.9823751961
752,0488,MARICOPA,2112,1166,0.552083,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2820156.05078125,7759.76841648272
753,0384,HOPEVILLE,1263,504,0.399049,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,115947966.554688,54152.4505773425
754,0012,ALEXANDER,4304,3005,0.698187,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,7538490.98046875,15509.7196117766
755,0918,WILLOW,1752,1055,0.602168,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2992928.2578125,10914.7907409064
756,0265,ESCALADE,932,536,0.575107,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,7469472.515625,11728.1915092307
757,0708,ROSE MOFFORD,564,250,0.443262,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3748700.90625,7742.74719157309
758,0885,WARNER,1769,636,0.359525,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,126795499.488281,67214.7206050284
759,0312,GIDIYUP,3106,1509,0.485833,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,11719896.7109375,17083.1492421706
760,0008,AGUILA,273,122,0.446886,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2295705536.85938,210205.029484048
761,0920,WILSHIRE,2910,1982,0.681099,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2876469.765625,7756.67766326217
762,0081,BUCKLEY,1917,866,0.451747,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,4779702.08984375,9738.57730345404
763,0126,CHILTON,1369,652,0.47626,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1888760.4765625,5822.54750606306
764,0447,LEWIS,1055,391,0.370616,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1869224.96484375,5790.02941511974
765,0288,FORT MCDOWELL,214,46,0.214953,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,146048835.710938,54470.5664896077
766,0339,GREER RANCH,3051,1537,0.503769,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,10597602.7929688,13228.4539109595
767,0351,HARMONY PARK,3353,1664,0.496271,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,5687953.37890625,10125.0017293962
768,0843,TOWNE MEADOWS,2346,1225,0.522165,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3974281.3515625,9672.76662483493
769,0143,COBBLE STONE,2012,1245,0.618787,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3651752.93359375,7641.53316139049
770,0832,THUNDERHILL,3018,1883,0.623923,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,4409944.3125,9473.66014987361
771,0320,GLENROSA,1673,1005,0.600717,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1668902.13671875,7896.81188959246
772,0805,SUNDANCE,1529,711,0.465009,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2068032.76953125,6687.80277733432
773,0179,COYOTE HILLS,3355,1789,0.533233,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,8033102.87890625,12924.17542353
774,0375,HOHOKAM PARK,2113,946,0.447704,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3745375.96875,7739.20239049993
775,0307,GENE AUTRY,2270,1272,0.560352,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,7469875.10546875,11568.0728429392
776,0009,AHWATUKEE,3157,2130,0.674691,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,4157291.09375,10360.5966240331
777,0101,CANYON,209,177,0.846889,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,562698479.71875,150391.349911551
778,0455,LITCHFIELD,1535,798,0.519869,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3097439.390625,7639.11913653944
779,0021,ANDORA,1863,1004,0.538915,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1976472.20703125,6461.36242317449
780,0679,REDWING,2453,1491,0.607827,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3063206.25,8342.42255089404
781,0316,GILBERT GARDENS,1461,591,0.404517,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3637027.41015625,7628.00593554874
782,0353,HARRIS,745,282,0.378523,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1919374.17578125,5986.36267440979
783,0359,HAWES,1240,487,0.392741,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3381302.76953125,9704.9336075934
784,0778,SOUTHERN,2750,895,0.325454,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,5552438.1796875,14110.4938901337
785,0544,MYRTLE,205,47,0.229268,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1864667.015625,6584.38619981573
786,0543,MUSTANG,3277,2219,0.677143,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,7457506.21484375,14823.0122593672
787,0333,GRAYSON,142,76,0.535211,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,5004977.48046875,16678.0855937084
788,0760,SILVER SPUR,3671,2547,0.693816,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,27368115.7070313,26684.3069420917
789,0173,COTTONTAIL,3249,1692,0.520775,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,13889947.953125,22292.9236397779
790,0187,CROSBY,1111,875,0.787578,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2954081.8984375,8030.48862462338
791,0837,TILLMAN,2456,1432,0.583061,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,15363712.5625,18705.2486324131
792,0184,CRESCENT,1033,833,0.806389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2728603.99609375,6704.50081125005
793,0684,RESERVE,1195,742,0.62092,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,8517008.8046875,13377.6061725426
794,0361,HAYWARD,1583,782,0.493998,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3665622.671875,7657.27662729834
795,0478,MADISON HEIGHTS,1674,1255,0.749701,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,13911152.90625,15505.2277491616
796,0605,PALM SHADOWS,2115,945,0.446808,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,5441449.00390625,9495.53580937885
797,0687,RIDGEWOOD,2045,1137,0.55599,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,7504518.59375,11659.0451840668
798,0724,SAN MIGUEL,682,247,0.36217,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,16841765.125,26895.1406942176
799,0417,KEIM,2199,847,0.385175,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3371392.4921875,7741.19334591409
800,0046,AZALEA,2611,1441,0.551895,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,5288758.53125,11531.7596216519
801,0726,SAN PEDRO,1183,553,0.467455,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,6045042.08203125,11569.0690622927
802,0900,WESTWIND,2779,900,0.323857,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3705356.40234375,7703.41727587231
803,0632,PENNY LANE,934,316,0.338329,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2151136.59765625,6507.85926090559
804,0283,FIREHAWK,1725,1341,0.777391,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,247344567.144531,118929.600533929
805,0425,KOMATKE,441,57,0.129251,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,34118544.0429688,29260.4725909966
806,0267,ESCOBAR,701,339,0.483594,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1373916.34765625,4724.62460488316
807,0690,RIO PASEO,4094,2199,0.537127,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,10520835.53125,16273.6961128017
808,0876,VIRGINIA,1960,1067,0.544387,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3744482.22265625,7742.28887499524
809,0529,MONTE CRISTO,3609,2446,0.67775,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,7831408.96875,12356.007894695
810,0446,LEISURE WORLD,2116,1755,0.829395,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,5114584.12890625,9201.95457260464
811,0211,DESERT HAVEN,2921,1489,0.509756,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3634688.90234375,7592.64280692607
812,0698,ROADRUNNER,1198,343,0.28631,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3686514.2890625,7689.24749786966
813,0500,MCAFEE PLACE,1013,399,0.393879,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1505382.02734375,6501.40370368588
814,0608,PALMDALE,2086,661,0.316874,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,21558231.9257813,23433.485108654
815,0275,EXETER,1230,798,0.64878,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3084738.25390625,7290.5110041497
816,0578,OAK PARK,801,252,0.314606,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1192822.2265625,5551.98846878279
817,0360,HAYDEN HIGH,1773,470,0.265087,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,4123708.47265625,8552.84439699006
818,0629,PEE-POSH,234,49,0.209401,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,220867076.679688,74532.7723934778
819,0554,NORTON,416,272,0.653846,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1490087.125,5097.96512876368
820,0771,SOUTH MTN HIGH,1983,664,0.334846,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,7588766.90234375,11641.0405407043
821,0793,STUMP,688,246,0.357558,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,16046619.0898438,16184.9113197742
822,0002,ACOMA,2600,1513,0.581923,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,7325649.56640625,17671.3028016016
823,0508,MEGAN,2319,1310,0.564898,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3580374.6640625,8248.8960661943
824,0402,JASPER,2479,1246,0.502622,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3754465.79296875,9715.92518032614
825,0263,ENID PARK,2668,1573,0.58958,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3698692.359375,10841.8680236082
826,0736,SARIVAL,3596,1894,0.526696,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,5265659.21484375,9394.24593482194
827,0463,LONESOME,1371,366,0.266958,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3728998.75,7720.93140732989
828,0287,FOREST GROVE,2813,867,0.308211,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3701922.640625,9562.06902172307
829,0246,DYNAMITE,3019,1914,0.633984,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,48461943.28125,33408.4096587329
830,0839,TONOPAH,1203,483,0.401496,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,797322710.140625,121869.644129151
831,0403,JENTILLY,2362,1158,0.490262,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3560445.49609375,10703.1105846124
832,0552,NORTH HIGH,2329,1428,0.613138,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3277588.37890625,8254.57973465075
833,0766,SOLANO,1382,826,0.597684,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2807377.8203125,7733.58678876007
834,0700,ROCKLEDGE,3282,2087,0.635892,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,7079119.61328125,14202.6236323774
835,0373,HILLVIEW,2624,1672,0.637195,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3923638.07421875,7925.98909310553
836,0080,BUCKEYE,1227,504,0.410757,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,16032235.8554688,19165.1477215626
837,0643,PINE VALLEY,2883,1794,0.622268,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,19559919.8125,21795.0095202056
838,0241,DUKE,2161,1179,0.54558,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2640727.13671875,7473.8189169661
839,0782,SPRUCE,1461,438,0.299794,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3192784.9453125,7263.15494576246
840,0604,PALM RIDGE,3261,2678,0.82122,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,9691069.671875,14049.1728258502
841,0483,MAJESTY,2819,1634,0.579638,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,5305133.5078125,10036.7195396937
